sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
13401,6.469 593 600,"SysTick","ISR Exit","Returns to Idle",646959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56683,3,03 EC 03 
13402,6.470 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56686,5,02 0F B4 89 06 
13403,6.470 593 600,"SysTick","ISR Exit","Returns to Idle",647059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56691,3,03 EC 03 
13404,6.471 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56694,5,02 0F B4 89 06 
13405,6.471 593 600,"SysTick","ISR Exit","Returns to Idle",647159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56699,3,03 EC 03 
13406,6.472 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56702,5,02 0F B4 89 06 
13407,6.472 593 600,"SysTick","ISR Exit","Returns to Idle",647259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56707,3,03 EC 03 
13408,6.473 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56710,5,02 0F B4 89 06 
13409,6.473 593 600,"SysTick","ISR Exit","Returns to Idle",647359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56715,3,03 EC 03 
13410,6.474 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56718,5,02 0F B4 89 06 
13411,6.474 593 600,"SysTick","ISR Exit","Returns to Idle",647459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56723,3,03 EC 03 
13412,6.475 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56726,5,02 0F B4 89 06 
13413,6.475 593 600,"SysTick","ISR Exit","Returns to Idle",647559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56731,3,03 EC 03 
13414,6.476 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56734,5,02 0F B4 89 06 
13415,6.476 593 600,"SysTick","ISR Exit","Returns to Idle",647659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56739,3,03 EC 03 
13416,6.477 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56742,5,02 0F B4 89 06 
13417,6.477 593 600,"SysTick","ISR Exit","Returns to Idle",647759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56747,3,03 EC 03 
13418,6.478 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56750,5,02 0F B4 89 06 
13419,6.478 593 600,"SysTick","ISR Exit","Returns to Idle",647859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56755,3,03 EC 03 
13420,6.479 588 680,"SysTick","ISR Enter","Runs for 4.920 us",647958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56758,5,02 0F B4 89 06 
13421,6.479 593 600,"SysTick","ISR Exit","Returns to Idle",647959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56763,3,03 EC 03 
13422,6.480 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56766,5,02 0F B4 89 06 
13423,6.480 593 600,"SysTick","ISR Exit","Returns to Idle",648059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56771,3,03 EC 03 
13424,6.481 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56774,5,02 0F B4 89 06 
13425,6.481 593 600,"SysTick","ISR Exit","Returns to Idle",648159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56779,3,03 EC 03 
13426,6.482 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56782,5,02 0F B4 89 06 
13427,6.482 593 600,"SysTick","ISR Exit","Returns to Idle",648259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56787,3,03 EC 03 
13428,6.483 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56790,5,02 0F B4 89 06 
13429,6.483 593 600,"SysTick","ISR Exit","Returns to Idle",648359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56795,3,03 EC 03 
13430,6.484 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56798,5,02 0F B4 89 06 
13431,6.484 593 600,"SysTick","ISR Exit","Returns to Idle",648459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56803,3,03 EC 03 
13432,6.485 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56806,5,02 0F B4 89 06 
13433,6.485 593 600,"SysTick","ISR Exit","Returns to Idle",648559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56811,3,03 EC 03 
13434,6.486 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56814,5,02 0F B4 89 06 
13435,6.486 593 600,"SysTick","ISR Exit","Returns to Idle",648659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56819,3,03 EC 03 
13436,6.487 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56822,5,02 0F B4 89 06 
13437,6.487 593 600,"SysTick","ISR Exit","Returns to Idle",648759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56827,3,03 EC 03 
13438,6.488 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56830,5,02 0F B4 89 06 
13439,6.488 593 600,"SysTick","ISR Exit","Returns to Idle",648859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56835,3,03 EC 03 
13440,6.489 588 680,"SysTick","ISR Enter","Runs for 4.920 us",648958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56838,5,02 0F B4 89 06 
13441,6.489 593 600,"SysTick","ISR Exit","Returns to Idle",648959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56843,3,03 EC 03 
13442,6.490 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56846,5,02 0F B4 89 06 
13443,6.490 593 600,"SysTick","ISR Exit","Returns to Idle",649059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56851,3,03 EC 03 
13444,6.491 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56854,5,02 0F B4 89 06 
13445,6.491 593 600,"SysTick","ISR Exit","Returns to Idle",649159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56859,3,03 EC 03 
13446,6.492 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56862,5,02 0F B4 89 06 
13447,6.492 593 600,"SysTick","ISR Exit","Returns to Idle",649259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56867,3,03 EC 03 
13448,6.493 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56870,5,02 0F B4 89 06 
13449,6.493 593 600,"SysTick","ISR Exit","Returns to Idle",649359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56875,3,03 EC 03 
13450,6.494 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56878,5,02 0F B4 89 06 
13451,6.494 593 600,"SysTick","ISR Exit","Returns to Idle",649459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56883,3,03 EC 03 
13452,6.495 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56886,5,02 0F B4 89 06 
13453,6.495 593 600,"SysTick","ISR Exit","Returns to Idle",649559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56891,3,03 EC 03 
13454,6.496 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56894,5,02 0F B4 89 06 
13455,6.496 593 600,"SysTick","ISR Exit","Returns to Idle",649659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56899,3,03 EC 03 
13456,6.497 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56902,5,02 0F B4 89 06 
13457,6.497 593 600,"SysTick","ISR Exit","Returns to Idle",649759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56907,3,03 EC 03 
13458,6.498 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56910,5,02 0F B4 89 06 
13459,6.498 593 600,"SysTick","ISR Exit","Returns to Idle",649859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56915,3,03 EC 03 
13460,6.499 588 680,"SysTick","ISR Enter","Runs for 4.920 us",649958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56918,5,02 0F B4 89 06 
13461,6.499 593 600,"SysTick","ISR Exit","Returns to Idle",649959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,56923,3,03 EC 03 
13462,6.500 588 680,"SysTick","ISR Enter","Runs for 24.840 us",650058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,56926,5,02 0F B4 89 06 
13463,6.500 595 060,"SysTick","Task Ready","led_orang, runs after 28.030 us",650059506,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,56931,8,06 98 90 80 80 01 FE 04 
13464,6.500 601 580,"SysTick","Task Ready","led_red, runs after 72.030 us",650060158,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,56939,8,06 B0 97 80 80 01 8C 05 
13465,6.500 608 110,"SysTick","Task Ready","led_blue, runs after 110.070 us",650060811,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,56947,8,06 C8 9E 80 80 01 8D 05 
13466,6.500 613 520,"SysTick","ISR Exit","Returns to Scheduler",650061352,0x000000010000000F,0x000000010000000F,0x0000000400000000,18,56955,3,12 9D 04 
13467,6.500 623 090,"led_orang","Task Run","Runs for 50.520 us",650062309,0x0000000400000000,0x0000000810000818,0x0000000810000818,4,56958,8,04 98 90 80 80 01 BD 07 
13468,6.500 648 990,"led_orang","Log","Toggling orange LED",650064899,0x0000000810000818,0x0000000810000818,0x0000000810000818,26,56966,26,1A 16 13 54 6F 67 67 6C 69 6E 67 20 6F 72 61 6E 67 65 20 4C 45 44 00 00 9E 14 
13469,6.500 658 860,"led_orang","vTaskDelay","xTicksToDelay=500",650065886,0x0000000810000818,0x0000000810000818,0x0000000810000818,35,56992,6,23 02 F4 03 DB 07 
13470,6.500 673 610,"led_red","Task Run","Runs for 44.570 us",650067361,0x0000000810000818,0x0000000810000BB0,0x0000000810000BB0,4,56998,8,04 B0 97 80 80 01 C3 0B 
13471,6.500 694 020,"led_red","Log","Toggling red LED",650069402,0x0000000810000BB0,0x0000000810000BB0,0x0000000810000BB0,26,57006,23,1A 13 10 54 6F 67 67 6C 69 6E 67 20 72 65 64 20 4C 45 44 00 00 F9 0F 
13472,6.500 703 650,"led_red","vTaskDelay","xTicksToDelay=250",650070365,0x0000000810000BB0,0x0000000810000BB0,0x0000000810000BB0,35,57029,6,23 02 FA 01 C3 07 
13473,6.500 718 180,"led_blue","Task Run","Runs for 43.790 us",650071818,0x0000000810000BB0,0x0000000810000F48,0x0000000810000F48,4,57035,8,04 C8 9E 80 80 01 AD 0B 
13474,6.500 739 520,"led_blue","Log","Toggling blue LED",650073952,0x0000000810000F48,0x0000000810000F48,0x0000000810000F48,26,57043,24,1A 14 11 54 6F 67 67 6C 69 6E 67 20 62 6C 75 65 20 4C 45 44 00 00 D6 10 
13475,6.500 751 850,"led_blue","vTaskDelay","xTicksToDelay=125",650075185,0x0000000810000F48,0x0000000810000F48,0x0000000810000F48,35,57067,5,23 01 7D D1 09 
13476,6.500 761 970,"Idle","System Idle","Idle for 124.838 ms",650076197,0x0000000810000F48,0x0000001000000000,0x0000001000000000,17,57072,3,11 F4 07 
13477,6.501 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57075,5,02 0F EF 85 05 
13478,6.501 593 600,"SysTick","ISR Exit","Returns to Idle",650159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57080,3,03 EC 03 
13479,6.502 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57083,5,02 0F B4 89 06 
13480,6.502 593 600,"SysTick","ISR Exit","Returns to Idle",650259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57088,3,03 EC 03 
13481,6.503 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57091,5,02 0F B4 89 06 
13482,6.503 593 600,"SysTick","ISR Exit","Returns to Idle",650359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57096,3,03 EC 03 
13483,6.504 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57099,5,02 0F B4 89 06 
13484,6.504 593 600,"SysTick","ISR Exit","Returns to Idle",650459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57104,3,03 EC 03 
13485,6.505 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57107,5,02 0F B4 89 06 
13486,6.505 593 600,"SysTick","ISR Exit","Returns to Idle",650559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57112,3,03 EC 03 
13487,6.506 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57115,5,02 0F B4 89 06 
13488,6.506 593 600,"SysTick","ISR Exit","Returns to Idle",650659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57120,3,03 EC 03 
13489,6.507 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57123,5,02 0F B4 89 06 
13490,6.507 593 600,"SysTick","ISR Exit","Returns to Idle",650759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57128,3,03 EC 03 
13491,6.508 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57131,5,02 0F B4 89 06 
13492,6.508 593 600,"SysTick","ISR Exit","Returns to Idle",650859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57136,3,03 EC 03 
13493,6.509 588 680,"SysTick","ISR Enter","Runs for 4.920 us",650958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57139,5,02 0F B4 89 06 
13494,6.509 593 600,"SysTick","ISR Exit","Returns to Idle",650959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57144,3,03 EC 03 
13495,6.510 588 680,"SysTick","ISR Enter","Runs for 4.920 us",651058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57147,5,02 0F B4 89 06 
13496,6.510 593 600,"SysTick","ISR Exit","Returns to Idle",651059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57152,3,03 EC 03 
13497,6.511 588 680,"SysTick","ISR Enter","Runs for 4.920 us",651158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57155,5,02 0F B4 89 06 
13498,6.511 593 600,"SysTick","ISR Exit","Returns to Idle",651159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57160,3,03 EC 03 
13499,6.512 588 680,"SysTick","ISR Enter","Runs for 4.920 us",651258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57163,5,02 0F B4 89 06 
13500,6.512 593 600,"SysTick","ISR Exit","Returns to Idle",651259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57168,3,03 EC 03 
13501,6.513 588 680,"SysTick","ISR Enter","Runs for 4.920 us",651358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57171,5,02 0F B4 89 06 
13502,6.513 593 600,"SysTick","ISR Exit","Returns to Idle",651359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57176,3,03 EC 03 
13503,6.514 588 680,"SysTick","ISR Enter","Runs for 4.920 us",651458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57179,5,02 0F B4 89 06 
13504,6.514 593 600,"SysTick","ISR Exit","Returns to Idle",651459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,57184,3,03 EC 03 
13505,6.515 588 680,"SysTick","ISR Enter","Runs for 4.920 us",651558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,57187,5,02 0F B4 89 06 
