sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
7052,3.399 590 850,"SysTick","ISR Enter","Runs for 4.900 us",339959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30121,5,06 03 EA 03 02 
7053,3.399 595 750,"SysTick","ISR Exit","Returns to Idle",339959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30126,3,0F B6 89 
7054,3.400 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30129,5,06 03 EA 03 02 
7055,3.400 595 750,"SysTick","ISR Exit","Returns to Idle",340059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30134,3,0F B6 89 
7056,3.401 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30137,5,06 03 EA 03 02 
7057,3.401 595 750,"SysTick","ISR Exit","Returns to Idle",340159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30142,3,0F B6 89 
7058,3.402 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30145,5,06 03 EA 03 02 
7059,3.402 595 750,"SysTick","ISR Exit","Returns to Idle",340259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30150,3,0F B6 89 
7060,3.403 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30153,5,06 03 EA 03 02 
7061,3.403 595 750,"SysTick","ISR Exit","Returns to Idle",340359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30158,3,0F B6 89 
7062,3.404 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30161,5,06 03 EA 03 02 
7063,3.404 595 750,"SysTick","ISR Exit","Returns to Idle",340459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30166,3,0F B6 89 
7064,3.405 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30169,5,06 03 EA 03 02 
7065,3.405 595 750,"SysTick","ISR Exit","Returns to Idle",340559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30174,3,0F B6 89 
7066,3.406 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30177,5,06 03 EA 03 02 
7067,3.406 595 750,"SysTick","ISR Exit","Returns to Idle",340659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30182,3,0F B6 89 
7068,3.407 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30185,5,06 03 EA 03 02 
7069,3.407 595 750,"SysTick","ISR Exit","Returns to Idle",340759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30190,3,0F B6 89 
7070,3.408 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30193,5,06 03 EA 03 02 
7071,3.408 595 750,"SysTick","ISR Exit","Returns to Idle",340859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30198,3,0F B6 89 
7072,3.409 590 850,"SysTick","ISR Enter","Runs for 4.900 us",340959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30201,5,06 03 EA 03 02 
7073,3.409 595 750,"SysTick","ISR Exit","Returns to Idle",340959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30206,3,0F B6 89 
7074,3.410 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30209,5,06 03 EA 03 02 
7075,3.410 595 750,"SysTick","ISR Exit","Returns to Idle",341059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30214,3,0F B6 89 
7076,3.411 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30217,5,06 03 EA 03 02 
7077,3.411 595 750,"SysTick","ISR Exit","Returns to Idle",341159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30222,3,0F B6 89 
7078,3.412 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30225,5,06 03 EA 03 02 
7079,3.412 595 750,"SysTick","ISR Exit","Returns to Idle",341259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30230,3,0F B6 89 
7080,3.413 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30233,5,06 03 EA 03 02 
7081,3.413 595 750,"SysTick","ISR Exit","Returns to Idle",341359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30238,3,0F B6 89 
7082,3.414 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30241,5,06 03 EA 03 02 
7083,3.414 595 750,"SysTick","ISR Exit","Returns to Idle",341459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30246,3,0F B6 89 
7084,3.415 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30249,5,06 03 EA 03 02 
7085,3.415 595 750,"SysTick","ISR Exit","Returns to Idle",341559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30254,3,0F B6 89 
7086,3.416 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30257,5,06 03 EA 03 02 
7087,3.416 595 750,"SysTick","ISR Exit","Returns to Idle",341659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30262,3,0F B6 89 
7088,3.417 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30265,5,06 03 EA 03 02 
7089,3.417 595 750,"SysTick","ISR Exit","Returns to Idle",341759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30270,3,0F B6 89 
7090,3.418 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30273,5,06 03 EA 03 02 
7091,3.418 595 750,"SysTick","ISR Exit","Returns to Idle",341859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30278,3,0F B6 89 
7092,3.419 590 850,"SysTick","ISR Enter","Runs for 4.900 us",341959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30281,5,06 03 EA 03 02 
7093,3.419 595 750,"SysTick","ISR Exit","Returns to Idle",341959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30286,3,0F B6 89 
7094,3.420 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30289,5,06 03 EA 03 02 
7095,3.420 595 750,"SysTick","ISR Exit","Returns to Idle",342059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30294,3,0F B6 89 
7096,3.421 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30297,5,06 03 EA 03 02 
7097,3.421 595 750,"SysTick","ISR Exit","Returns to Idle",342159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30302,3,0F B6 89 
7098,3.422 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30305,5,06 03 EA 03 02 
7099,3.422 595 750,"SysTick","ISR Exit","Returns to Idle",342259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30310,3,0F B6 89 
7100,3.423 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30313,5,06 03 EA 03 02 
7101,3.423 595 750,"SysTick","ISR Exit","Returns to Idle",342359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30318,3,0F B6 89 
7102,3.424 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30321,5,06 03 EA 03 02 
7103,3.424 595 750,"SysTick","ISR Exit","Returns to Idle",342459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30326,3,0F B6 89 
7104,3.425 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30329,5,06 03 EA 03 02 
7105,3.425 595 750,"SysTick","ISR Exit","Returns to Idle",342559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30334,3,0F B6 89 
7106,3.426 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30337,5,06 03 EA 03 02 
7107,3.426 595 750,"SysTick","ISR Exit","Returns to Idle",342659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30342,3,0F B6 89 
7108,3.427 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30345,5,06 03 EA 03 02 
7109,3.427 595 750,"SysTick","ISR Exit","Returns to Idle",342759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30350,3,0F B6 89 
7110,3.428 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30353,5,06 03 EA 03 02 
7111,3.428 595 750,"SysTick","ISR Exit","Returns to Idle",342859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30358,3,0F B6 89 
7112,3.429 590 850,"SysTick","ISR Enter","Runs for 4.900 us",342959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30361,5,06 03 EA 03 02 
7113,3.429 595 750,"SysTick","ISR Exit","Returns to Idle",342959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30366,3,0F B6 89 
7114,3.430 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30369,5,06 03 EA 03 02 
7115,3.430 595 750,"SysTick","ISR Exit","Returns to Idle",343059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30374,3,0F B6 89 
7116,3.431 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30377,5,06 03 EA 03 02 
7117,3.431 595 750,"SysTick","ISR Exit","Returns to Idle",343159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30382,3,0F B6 89 
7118,3.432 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30385,5,06 03 EA 03 02 
7119,3.432 595 750,"SysTick","ISR Exit","Returns to Idle",343259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30390,3,0F B6 89 
7120,3.433 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30393,5,06 03 EA 03 02 
7121,3.433 595 750,"SysTick","ISR Exit","Returns to Idle",343359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30398,3,0F B6 89 
7122,3.434 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30401,5,06 03 EA 03 02 
7123,3.434 595 750,"SysTick","ISR Exit","Returns to Idle",343459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30406,3,0F B6 89 
7124,3.435 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30409,5,06 03 EA 03 02 
7125,3.435 595 750,"SysTick","ISR Exit","Returns to Idle",343559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30414,3,0F B6 89 
7126,3.436 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30417,5,06 03 EA 03 02 
7127,3.436 595 750,"SysTick","ISR Exit","Returns to Idle",343659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30422,3,0F B6 89 
7128,3.437 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30425,5,06 03 EA 03 02 
7129,3.437 595 750,"SysTick","ISR Exit","Returns to Idle",343759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30430,3,0F B6 89 
7130,3.438 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30433,5,06 03 EA 03 02 
7131,3.438 595 750,"SysTick","ISR Exit","Returns to Idle",343859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30438,3,0F B6 89 
7132,3.439 590 850,"SysTick","ISR Enter","Runs for 4.900 us",343959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30441,5,06 03 EA 03 02 
7133,3.439 595 750,"SysTick","ISR Exit","Returns to Idle",343959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30446,3,0F B6 89 
7134,3.440 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30449,5,06 03 EA 03 02 
7135,3.440 595 750,"SysTick","ISR Exit","Returns to Idle",344059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30454,3,0F B6 89 
7136,3.441 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30457,5,06 03 EA 03 02 
7137,3.441 595 750,"SysTick","ISR Exit","Returns to Idle",344159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30462,3,0F B6 89 
7138,3.442 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30465,5,06 03 EA 03 02 
7139,3.442 595 750,"SysTick","ISR Exit","Returns to Idle",344259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30470,3,0F B6 89 
7140,3.443 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30473,5,06 03 EA 03 02 
7141,3.443 595 750,"SysTick","ISR Exit","Returns to Idle",344359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30478,3,0F B6 89 
7142,3.444 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30481,5,06 03 EA 03 02 
7143,3.444 595 750,"SysTick","ISR Exit","Returns to Idle",344459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30486,3,0F B6 89 
7144,3.445 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30489,5,06 03 EA 03 02 
7145,3.445 595 750,"SysTick","ISR Exit","Returns to Idle",344559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30494,3,0F B6 89 
7146,3.446 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30497,5,06 03 EA 03 02 
7147,3.446 595 750,"SysTick","ISR Exit","Returns to Idle",344659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30502,3,0F B6 89 
7148,3.447 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30505,5,06 03 EA 03 02 
7149,3.447 595 750,"SysTick","ISR Exit","Returns to Idle",344759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30510,3,0F B6 89 
7150,3.448 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30513,5,06 03 EA 03 02 
7151,3.448 595 750,"SysTick","ISR Exit","Returns to Idle",344859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30518,3,0F B6 89 
7152,3.449 590 850,"SysTick","ISR Enter","Runs for 4.900 us",344959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30521,5,06 03 EA 03 02 
7153,3.449 595 750,"SysTick","ISR Exit","Returns to Idle",344959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30526,3,0F B6 89 
7154,3.450 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30529,5,06 03 EA 03 02 
7155,3.450 595 750,"SysTick","ISR Exit","Returns to Idle",345059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30534,3,0F B6 89 
7156,3.451 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30537,5,06 03 EA 03 02 
7157,3.451 595 750,"SysTick","ISR Exit","Returns to Idle",345159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30542,3,0F B6 89 
7158,3.452 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30545,5,06 03 EA 03 02 
7159,3.452 595 750,"SysTick","ISR Exit","Returns to Idle",345259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30550,3,0F B6 89 
7160,3.453 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30553,5,06 03 EA 03 02 
7161,3.453 595 750,"SysTick","ISR Exit","Returns to Idle",345359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30558,3,0F B6 89 
7162,3.454 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30561,5,06 03 EA 03 02 
7163,3.454 595 750,"SysTick","ISR Exit","Returns to Idle",345459575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30566,3,0F B6 89 
7164,3.455 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345559085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30569,5,06 03 EA 03 02 
7165,3.455 595 750,"SysTick","ISR Exit","Returns to Idle",345559575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30574,3,0F B6 89 
7166,3.456 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345659085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30577,5,06 03 EA 03 02 
7167,3.456 595 750,"SysTick","ISR Exit","Returns to Idle",345659575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30582,3,0F B6 89 
7168,3.457 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345759085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30585,5,06 03 EA 03 02 
7169,3.457 595 750,"SysTick","ISR Exit","Returns to Idle",345759575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30590,3,0F B6 89 
7170,3.458 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345859085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30593,5,06 03 EA 03 02 
7171,3.458 595 750,"SysTick","ISR Exit","Returns to Idle",345859575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30598,3,0F B6 89 
7172,3.459 590 850,"SysTick","ISR Enter","Runs for 4.900 us",345959085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30601,5,06 03 EA 03 02 
7173,3.459 595 750,"SysTick","ISR Exit","Returns to Idle",345959575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30606,3,0F B6 89 
7174,3.460 590 850,"SysTick","ISR Enter","Runs for 4.900 us",346059085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30609,5,06 03 EA 03 02 
7175,3.460 595 750,"SysTick","ISR Exit","Returns to Idle",346059575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30614,3,0F B6 89 
7176,3.461 590 850,"SysTick","ISR Enter","Runs for 4.900 us",346159085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30617,5,06 03 EA 03 02 
7177,3.461 595 750,"SysTick","ISR Exit","Returns to Idle",346159575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30622,3,0F B6 89 
7178,3.462 590 850,"SysTick","ISR Enter","Runs for 4.900 us",346259085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30625,5,06 03 EA 03 02 
7179,3.462 595 750,"SysTick","ISR Exit","Returns to Idle",346259575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30630,3,0F B6 89 
7180,3.463 590 850,"SysTick","ISR Enter","Runs for 4.900 us",346359085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30633,5,06 03 EA 03 02 
7181,3.463 595 750,"SysTick","ISR Exit","Returns to Idle",346359575,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,30638,3,0F B6 89 
7182,3.464 590 850,"SysTick","ISR Enter","Runs for 4.900 us",346459085,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,30641,5,06 03 EA 03 02 
